lemma,obj_count,obj_immediate_count,pct_immediate
앞당기+겠+습니다,1,0,0.0
건드리+는,1,1,100.0
사랑+하+어라,1,1,100.0
빼앗기+지,1,1,100.0
안전+하+게,1,1,100.0
보호+하+ㄴ다,1,1,100.0
듣+어라,1,0,0.0
학대+하+는,1,1,100.0
거치+어+가+는,1,1,100.0
쏟+ㄴ,1,1,100.0
만들+시+ㄴ,1,1,100.0
증명+하+ㄴ다,1,0,0.0
망하+게,1,1,100.0
부인+하+기,1,1,100.0
추구+하+려는,1,1,100.0
건너+ㄹ,1,1,100.0
비추+는,1,0,0.0
흉보+는,1,1,100.0
황폐+하+게,1,0,0.0
결정+하+ㅂ니다,1,1,100.0
가지+었더+ㄴ,1,1,100.0
형성+하+어+내+ㅆ더+ㄴ,1,1,100.0
식별+하+는,1,0,0.0
대조+하+어,1,1,100.0
먹이+ㄴ다,1,0,0.0
구제+하+는,1,1,100.0
주입+하+는,1,1,100.0
흡수+하+ㄴ다는,1,1,100.0
조성+하+지,1,1,100.0
묻+지,1,1,100.0
앓+ㄹ,1,1,100.0
뻗+는다,1,1,100.0
고르+ㄴ다,1,0,0.0
도포+하+ㄴ다,1,0,0.0
분해+하+는,1,1,100.0
위장+하+ㄴ다,1,1,100.0
낮추+는,1,1,100.0
분비+하+는,1,1,100.0
깨+지,1,1,100.0
던지+고,1,1,100.0
합하+지,1,1,100.0
통과+하+ㄹ,1,1,100.0
검토+하+는,1,0,0.0
펴+고,1,1,100.0
발휘+하+ㄴ,1,0,0.0
끄집어내+게,1,1,100.0
견지+하+ㄴ다,1,0,0.0
짜르+아,1,1,100.0
살펴보+ㄴ다,1,0,0.0
높이+고자,1,1,100.0
퇴치+하+ㄹ,1,1,100.0
공개+하+어야,1,0,0.0
관리+하+는,1,1,100.0
절단+하+ㄹ,1,1,100.0
두들기+어,1,0,0.0
들어올리+어,1,0,0.0
밀어붙이+ㄴ다,1,0,0.0
학문+이+라+고,1,0,0.0
여기+ㄴ다는,1,0,0.0
논+하+ㄹ,1,1,100.0
행사+하+ㄴ,1,0,0.0
변혁+하+지,1,1,100.0
치닫+던,1,0,0.0
되찾+아,1,1,100.0
규제+하+려는,1,0,0.0
합리화+하+기,1,1,100.0
잡아먹+는,1,1,100.0
잡아먹+ㄴ,1,0,0.0
보+려는,1,1,100.0
신뢰+하+ㄹ,1,1,100.0
목격+하+ㄴ,1,1,100.0
가지+ㄴ다+고,1,0,0.0
수립+하+는,1,1,100.0
따지+지,1,1,100.0
망설이+게,1,1,100.0
관철+하+ㄹ,1,1,100.0
트+기,1,1,100.0
승낙+하+ㄴ,1,1,100.0
키우+지,1,1,100.0
진출+시키+어야겠+습니다,1,0,0.0
치루+ㄹ,1,1,100.0
구현+하+어,1,1,100.0
저버리+지,1,0,0.0
건설+하+어,1,1,100.0
지키+어+달+라+고,1,0,0.0
걱정+하+는,1,1,100.0
다하+었+습니다,1,1,100.0
지키+라는,1,1,100.0
아끼+라+고,1,1,100.0
척결+하+ㄹ,1,0,0.0
일어나+게,1,1,100.0
남발+하+는,1,1,100.0
하+어+오+았+습니다,1,0,0.0
앞세우+는,1,1,100.0
던지+어+주+시+기,1,1,100.0
던지+어야,1,1,100.0
토로+하+는,1,1,100.0
지+ㄹ,1,1,100.0
공개+하+었+습니다,1,1,100.0
품유+하+ㄴ,1,1,100.0
기대+하+ㄴ다는,1,1,100.0
요망+하+고,1,1,100.0
바로잡+아야,1,0,0.0
알+ㄴ다는,1,0,0.0
안도+하+는,1,1,100.0
박+은,1,1,100.0
빼어들+ㄴ,1,1,100.0
잘하+ㄴ다,1,1,100.0
진작+시키+고,1,1,100.0
인도+하+는,1,0,0.0
개척+하+어,1,1,100.0
응시+하+고,1,0,0.0
다하+기,1,1,100.0
밝히+기,1,1,100.0
동경+하+는,1,1,100.0
배우+려,1,0,0.0
위축+시키+는,1,1,100.0
발휘+하+는,1,1,100.0
수행+하+ㄴ다는,1,0,0.0
풍기+ㄹ,1,0,0.0
육성+하+어야,1,1,100.0
거역+하+는,1,1,100.0
피+어+보+ㄹ,1,1,100.0
손상+시키+는,1,1,100.0
꿈꾸+는,1,1,100.0
묻히+지,1,1,100.0
원하+ㄴ,1,0,0.0
끼+고,1,1,100.0
응시+하+는,1,1,100.0
마스터+하+는,1,0,0.0
추출+하+게,1,1,100.0
들여다보+ㄹ,1,1,100.0
간파+하+는,1,0,0.0
관철+하+려는,1,0,0.0
같이하+ㄹ,1,1,100.0
보+아야+하+ㄴ다는,1,0,0.0
자초+하+ㄹ,1,1,100.0
예찬+하+는,1,1,100.0
살+아야,1,1,100.0
탐내+지,1,0,0.0
없애+ㄴ다+고,1,1,100.0
매도+하+는,1,0,0.0
배설+시키+지,1,1,100.0
배설+시키+어야,1,0,0.0
고백+하+ㄴ,1,1,100.0
나누+어+주+는,1,1,100.0
실행+하+었+던,1,0,0.0
돕+아,1,1,100.0
소망+하+ㅂ니다,1,0,0.0
들+겠+습니까,1,1,100.0
일깨우+는,1,1,100.0
다하+려는,1,1,100.0
내+어+놓+아야,1,0,0.0
깨우+지,1,1,100.0
날리+는,1,1,100.0
말하+다+이+라는,1,1,100.0
읽+는다는,1,1,100.0
중요시+하+ㄴ,1,1,100.0
가리+어+내+ㄹ,1,1,100.0
판단+하+려고,1,1,100.0
정의+하+ㄴ다,1,0,0.0
뒷받침+하+기,1,1,100.0
외면+하+ㄹ,1,0,0.0
도그마+이+다,1,0,0.0
다하+ㄴ다+고,1,1,100.0
겸하+ㄹ,1,0,0.0
응용+하+ㄹ,1,0,0.0
보이+느냐,1,0,0.0
반성+하+어야,1,1,100.0
판단+하+려는,1,0,0.0
공감+하+는,1,1,100.0
맛보+는,1,0,0.0
촉진+하+는,1,0,0.0
혼동+하+는,1,0,0.0
모르+겠+습니까,1,0,0.0
더럽히+지,1,1,100.0
심+어+주+고,1,1,100.0
항해+하+는,1,1,100.0
알리+어+주+시+ㄴ,1,1,100.0
용납+하+시+지,1,1,100.0
몰+아+내+ㄴ,1,1,100.0
여기+어+오+았+습니다,1,0,0.0
원하+ㅂ니다,1,1,100.0
알+아+주+라+고,1,1,100.0
항해+하+려,1,1,100.0
개혁+하+어야,1,0,0.0
관통+하+ㄴ,1,1,100.0
개혁+하+시+는,1,1,100.0
개혁+하+시+기,1,0,0.0
자부+하+는,1,1,100.0
던지+ㄹ,1,1,100.0
도리+어+내+기,1,1,100.0
구하+겠+습니까,1,1,100.0
토색+하+ㄴ,1,0,0.0
기만+하+ㄴ다는,1,0,0.0
깔보+고,1,1,100.0
돌보+랴,1,1,100.0
주+시+ㄴ,1,0,0.0
아끼+ㄹ,1,1,100.0
알+아야겠+습니다,1,1,100.0
차리+지,1,1,100.0
거듭나+게,1,1,100.0
깨+어+나+게,1,0,0.0
연주+하+고,1,1,100.0
깨어나+게,1,1,100.0
여미+게,1,1,100.0
사로잡+고,1,1,100.0
간파+하+기,1,0,0.0
저지르+었+다+고,1,1,100.0
오인+하+ㄴ,1,0,0.0
경악+하+게,1,1,100.0
심판+하+게,1,1,100.0
돌보+ㄹ,1,1,100.0
비웃+는가,1,1,100.0
알+았+다+고,1,0,0.0
목도+하+고,1,0,0.0
자+아+내+는,1,1,100.0
실행+하+ㄴ,1,0,0.0
향상+시키+는,1,0,0.0
되돌아보+게,1,1,100.0
드높이+려는,1,1,100.0
넓히+어+가+는,1,1,100.0
대하+라+고,1,1,100.0
같이하+ㄴ다는,1,1,100.0
만나+기,1,1,100.0
희생+시키+지,1,1,100.0
넘기+었+기,1,0,0.0
지니+어야,1,1,100.0
정리+하+ㄹ,1,1,100.0
기르+어,1,1,100.0
길르+는,1,1,100.0
바라+ㄹ,1,1,100.0
권하+는,1,1,100.0
떠나+ㄴ다,1,1,100.0
읽+어+가+는,1,1,100.0
삼가+라는,1,1,100.0
정독+이+라,1,1,100.0
지키+어+나+아+가+ㅆ+다,1,1,100.0
지키+어+가+ㅆ+던,1,0,0.0
끊이+었+다,1,1,100.0
꺼내+ㅆ+다,1,0,0.0
재독+하+ㄹ,1,0,0.0
비우+어,1,1,100.0
찾아내+자,1,1,100.0
읽+으라는,1,0,0.0
찾아내+ㄹ,1,1,100.0
뒤적이+지,1,1,100.0
치+어,1,1,100.0
대신+하+ㄴ다,1,1,100.0
모으+ㄴ다,1,1,100.0
해내+기,1,1,100.0
거치+기,1,1,100.0
멀리하+고,1,1,100.0
베끼+는,1,1,100.0
덕택+이+라+고,1,0,0.0
유발+하+는,1,1,100.0
수반+하+기,1,1,100.0
향상+시키+기,1,0,0.0
부여+하+어야,1,1,100.0
운영+하+기,1,0,0.0
내리+ㄴ,1,1,100.0
해석+하+었+다,1,0,0.0
충족+하+려는,1,1,100.0
통합+하+려고,1,1,100.0
팔+ㄴ,1,1,100.0
신관념론+이+라+고,1,1,100.0
재개+하+기,1,1,100.0
수행+하+ㄴ다+고,1,1,100.0
이룩하+는,1,1,100.0
소외+시키+ㄴ다+고,1,1,100.0
대상화+하+ㄴ,1,1,100.0
피력+하+었+다,1,1,100.0
필요악+이+라+고,1,0,0.0
구속+하+게,1,1,100.0
수용+하+었+다,1,1,100.0
보완+하+리라,1,1,100.0
잇+어+가+는,1,0,0.0
터득+하+ㄹ,1,1,100.0
떼+지,1,1,100.0
설정+하+ㄹ,1,0,0.0
만족+하+ㄹ,1,0,0.0
세우+어+가+ㄹ,1,0,0.0
쓰+어+내+ㄴ,1,1,100.0
배가하+ㄴ다,1,1,100.0
익히+지,1,1,100.0
소화+하+어,1,1,100.0
달성+하+겠+다는,1,1,100.0
시청+하+ㄹ,1,1,100.0
만들+려는,1,1,100.0
묶+지,1,0,0.0
거듭+하+ㄴ다,1,1,100.0
구하+었+던,1,1,100.0
지내+ㄴ다,1,1,100.0
감+았+다,1,1,100.0
읽+게,1,1,100.0
떨치+었+다,1,0,0.0
다하+려,1,1,100.0
빼앗+은,1,1,100.0
영위+하+어,1,1,100.0
잘하+ㄴ,1,1,100.0
세우+어+두+ㄹ,1,1,100.0
고르+ㄴ다는,1,1,100.0
고르+아야,1,0,0.0
돌리+어+주+지,1,1,100.0
이기+어+내+ㅆ+ㄹ,1,1,100.0
이르+는,1,0,0.0
불허+하+었+다,1,1,100.0
꾀+하+어야,1,1,100.0
뛰어넘+기,1,1,100.0
완성+하+ㄴ다는,1,1,100.0
에+는,1,1,100.0
도모+하+ㄹ,1,1,100.0
베+는,1,1,100.0
뉘우치+게,1,0,0.0
찌르+ㄴ,1,0,0.0
효과+적+이+게,1,0,0.0
왕래+하+었더+ㄴ가,1,1,100.0
하+ㄹ쏘냐,1,0,0.0
의미+하+었+던,1,0,0.0
끝마치+는,1,1,100.0
바라+리요,1,1,100.0
같이하+지라,1,1,100.0
설명+하+ㄹ지라,1,0,0.0
죽+을,1,0,0.0
버리+리요,1,0,0.0
다하+ㄹ지어다,1,1,100.0
펴+ㄹ,1,1,100.0
허락+하+고야,1,1,100.0
때리+라+고,1,0,0.0
쳐들+었+다,1,1,100.0
던지+어+주+고,1,1,100.0
떠돌+는,1,1,100.0
벗+어+나+ㄹ,1,0,0.0
읽+어+가+ㄴ다,1,1,100.0
받+았+다+고,1,1,100.0
만나+는,1,1,100.0
모으+아+보+는,1,1,100.0
하+어+나+아+가+ㅆ+다는,1,1,100.0
뚫+었+다,1,1,100.0
켜+ㄹ,1,1,100.0
뽑+지,1,1,100.0
비우+ㄴ다,1,1,100.0
감상+하+기,1,1,100.0
닦+게,1,1,100.0
허비+하+어야,1,1,100.0
쌓아두+는,1,0,0.0
어기+고,1,1,100.0
빌리+어+주+지,1,1,100.0
돌리+어+주+ㄹ,1,0,0.0
좁히+는,1,1,100.0
갖추+어,1,1,100.0
나가+ㄴ다,1,1,100.0
실행+하+어,1,0,0.0
즐기+ㄴ다,1,1,100.0
하+어+내+는,1,0,0.0
찾+아+내+ㅆ+다+고,1,1,100.0
읽+지,1,1,100.0
세우+려고,1,1,100.0
얻+어야,1,1,100.0
갖+는가,1,1,100.0
가리+는,1,1,100.0
배우+라+고,1,1,100.0
거듭+하+는,1,1,100.0
깨닫+았었+다,1,0,0.0
살해+하+ㄴ다,1,0,0.0
탐+하+는,1,1,100.0
돌리+ㄴ다+고,1,1,100.0
가져오+ㄹ,1,1,100.0
중심+하+ㄴ,1,1,100.0
대기+시키+어,1,0,0.0
피폐+하+게,1,1,100.0
처넣+어,1,1,100.0
몰아붙이+ㄴ,1,0,0.0
독점+하+어,1,0,0.0
끝내+ㄴ,1,1,100.0
뜨+ㄴ,1,1,100.0
맛보+았+다,1,0,0.0
체험+하+었+다,1,1,100.0
품+는,1,0,0.0
출판+하+려,1,1,100.0
꺼내+는,1,0,0.0
방불+시키+었+다,1,1,100.0
살해+하+ㄴ다는,1,0,0.0
얘기+하+고,1,1,100.0
맺+어+주+ㄴ,1,0,0.0
벌이+는,1,1,100.0
쏘+아+보+았+다,1,1,100.0
저격+하+었+던,1,1,100.0
파+ㅆ+다,1,1,100.0
숭배+하+던,1,1,100.0
갖추+었+던,1,0,0.0
꾸미+고,1,1,100.0
움켜쥐+었+다,1,1,100.0
부탁+하+ㄴ,1,1,100.0
치+어+주+ㄹ,1,1,100.0
따르+ㄴ,1,1,100.0
기다리+어,1,1,100.0
기다리+ㄴ다,1,1,100.0
구하+었+다,1,1,100.0
습격+하+었+다,1,1,100.0
결심+하+었+던,1,1,100.0
일으키+려,1,1,100.0
제지+하+었+다+고,1,1,100.0
끄떡이+었+다,1,1,100.0
짜+고,1,0,0.0
훈련+시키+ㄴ,1,0,0.0
결행+하+었+었+다,1,1,100.0
펼치+어+보+기,1,1,100.0
노리+ㄴ다는,1,1,100.0
사+ㅆ+던,1,0,0.0
해체+시키+지,1,0,0.0
하+어+내+ㅆ+다,1,0,0.0
초월+하+었+다,1,1,100.0
막+ㄴ,1,1,100.0
벌이+ㄴ다,1,1,100.0
강구+하+고,1,1,100.0
압수+하+는,1,0,0.0
추적+하+던,1,1,100.0
만들+었+던,1,0,0.0
암살+하+ㄴ다는,1,1,100.0
흘리+는,1,0,0.0
모르+ㄹ까,1,1,100.0
준비+하+ㄴ다,1,1,100.0
무마+하+기,1,0,0.0
뜻+하+는,1,1,100.0
돌리+어야,1,0,0.0
들+을,1,0,0.0
내세우+었+다,1,1,100.0
양보+하+ㄹ,1,0,0.0
무시+하+어,1,1,100.0
통제+하+라는,1,0,0.0
날리+어+버리+었+다,1,1,100.0
몰아치+었+다,1,1,100.0
묶+었+다,1,1,100.0
부탁+하+어,1,1,100.0
잃+ㄹ,1,1,100.0
걸+어+놓+고,1,1,100.0
후회+하+지,1,1,100.0
얘기+하+ㄴ,1,1,100.0
넘어서+ㄴ다,1,0,0.0
키우+어+주+ㄹ,1,0,0.0
마다하+ㄹ,1,1,100.0
거머쥐+ㄹ,1,1,100.0
남기+어+두+ㄴ다,1,1,100.0
숨기+ㄴ다,1,0,0.0
하+어+주+ㄴ다,1,1,100.0
비판+하+었+다,1,1,100.0
따르+던,1,1,100.0
동일시+하+었+던,1,0,0.0
전수받+았+다,1,1,100.0
설정+하+었+다,1,1,100.0
맡기+ㄴ다,1,1,100.0
결핍+되+게,1,1,100.0
경시+하+ㄴ다,1,0,0.0
수립+하+ㄹ,1,1,100.0
따르+다,1,1,100.0
지니+고+있+다,1,1,100.0
과신+하+고,1,0,0.0
뒤흔들+었+다,1,1,100.0
취하+고자,1,1,100.0
도모+하+기,1,1,100.0
집어넣+ㄴ,1,0,0.0
살피+ㄴ다+고,1,1,100.0
후손+이+라+고,1,0,0.0
이+씨+이+라+고,1,1,100.0
쓰+어+내+ㅆ+다,1,1,100.0
가리키+ㄹ,1,1,100.0
제거+하+ㄴ,1,1,100.0
이루+어+나+아+가+는,1,1,100.0
잇+어+주+는,1,0,0.0
가리키+ㄴ다+고,1,1,100.0
이해+하+어+보+ㄹ,1,0,0.0
참고+하+어+보+ㄹ,1,1,100.0
보이+어+주+기,1,1,100.0
달리하+ㄴ다,1,1,100.0
끌+어+오+았+던,1,1,100.0
따지+는,1,1,100.0
지칭+하+기,1,0,0.0
가지+어다+주+ㄹ,1,1,100.0
뜻+하+었+다,1,1,100.0
체계화+시키+ㄹ,1,0,0.0
늘+어+놓+ㄹ,1,0,0.0
추구+하+게,1,1,100.0
받+았+기,1,0,0.0
지내+ㄹ,1,1,100.0
알+는가,1,0,0.0
슈퍼+스타+이+라+고,1,1,100.0
싫어하+ㄴ다,1,1,100.0
추켜세우+었+다,1,0,0.0
당하+어+오+ㄴ,1,1,100.0
꽂+아+버리+ㄴ,1,1,100.0
앉히+ㄴ다는,1,0,0.0
씌우+어+주+었+기,1,1,100.0
입증+하+었+다,1,0,0.0
실색+하+게,1,0,0.0
해소+시키+는,1,1,100.0
날리+ㄴ,1,1,100.0
뒤집+었+다,1,0,0.0
달+아+주+었+다,1,1,100.0
겨루+어야,1,1,100.0
내동댕이치+ㄴ,1,1,100.0
찍+었+ㄹ,1,1,100.0
난사+하+었+던,1,1,100.0
표하+었+다,1,1,100.0
애도+하+는,1,1,100.0
수여+하+ㄴ,1,1,100.0
깨뜨리+ㄴ,1,0,0.0
그만두+게,1,1,100.0
떠나+겠+다+고,1,1,100.0
꾸+어+보+ㄴ,1,0,0.0
껴안+는,1,1,100.0
석권+하+었+다+고,1,1,100.0
변화+시키+ㄴ,1,0,0.0
벗기+기,1,1,100.0
인터뷰+하+었+다,1,0,0.0
연출+하+ㄴ,1,0,0.0
가리+ㄴ,1,0,0.0
침몰+시키+었+다,1,1,100.0
대변+하+는,1,1,100.0
초대+하+ㄴ,1,1,100.0
잇+고,1,1,100.0
얻+는단다,1,1,100.0
풀+어+보+ㄴ다,1,1,100.0
쓰+냐는,1,1,100.0
놓+았+다,1,1,100.0
뿜+ㄹ,1,1,100.0
내세우+었+던,1,1,100.0
해체+하+고자,1,0,0.0
표절+하+는,1,0,0.0
비유+하+어,1,0,0.0
거부+하+ㄴ다는,1,1,100.0
발견+하+려는,1,1,100.0
정지+시키+는,1,0,0.0
만들+어+내+ㄴ다,1,1,100.0
지향+하+려는,1,1,100.0
이루+어,1,1,100.0
기록+하+지,1,1,100.0
늘+어+놓+는다,1,1,100.0
탄생+시키+는,1,1,100.0
발전+시키+고자,1,0,0.0
만들+어+내+ㄴ다+고,1,1,100.0
파악+하+었+다는,1,0,0.0
삼+을,1,0,0.0
명명+하+지,1,1,100.0
파헤치+는,1,1,100.0
중시+하+었+는가,1,0,0.0
거론+하+ㄴ,1,0,0.0
결합+하+고자,1,0,0.0
중시+하+려는,1,1,100.0
착취+하+는,1,0,0.0
지적+하+기,1,1,100.0
구별+하+려는,1,0,0.0
발화+하+는,1,1,100.0
맞+게+되+는,1,1,100.0
드러내+ㄴ다+고,1,1,100.0
가리키+기,1,1,100.0
파괴+시키+어,1,0,0.0
결합+하+는,1,1,100.0
통합+시키+는,1,0,0.0
거부+하+었+다+고,1,0,0.0
생산+하+어,1,1,100.0
중시+하+ㄴ다는,1,0,0.0
격하+시키+었+다는,1,1,100.0
명명+하+ㄴ,1,1,100.0
부정+하+었+다,1,1,100.0
다물+ㄴ,1,1,100.0
영위+하+고,1,1,100.0
주창+하+ㄴ,1,1,100.0
우려+하+었+다는,1,1,100.0
염려+하+ㄴ,1,1,100.0
초래+하+ㄴ다는,1,1,100.0
해치+는,1,0,0.0
표명+하+ㄴ,1,1,100.0
표명+하+ㄹ,1,1,100.0
물려주+지,1,0,0.0
구현+하+고,1,0,0.0
담당+하+ㄴ다는,1,1,100.0
추구+하+ㄴ다,1,1,100.0
추구+하+ㄴ다+고,1,1,100.0
제공+하+ㄴ다+고,1,1,100.0
가지+어+오+았+다는,1,1,100.0
습득+하+ㄹ,1,1,100.0
출판+하+는,1,0,0.0
반대+하+ㄴ,1,1,100.0
깨닫+지,1,1,100.0
타락+시키+ㄴ다,1,0,0.0
차지+하+ㄴ다,1,1,100.0
반영+하+기,1,1,100.0
통하+지,1,1,100.0
사임+하+지,1,1,100.0
설치+하+는,1,1,100.0
붕괴+시키+ㄴ다,1,0,0.0
차지+하+어,1,1,100.0
닮+고,1,1,100.0
잃+어+버리+ㄴ,1,1,100.0
구분+하+고자,1,0,0.0
구별+하+기,1,0,0.0
능가+하+ㄹ,1,1,100.0
탐색+하+는,1,1,100.0
나누+ㄴ다,1,1,100.0
차단+하+ㄴ,1,1,100.0
추적+하+ㄹ,1,0,0.0
만들+어+내+지,1,1,100.0
감수+하+는,1,1,100.0
퍼붓+ㄹ,1,1,100.0
절명+시키+ㄴ,1,1,100.0
놓+아+두+ㄹ,1,0,0.0
들이+어+놓+기,1,1,100.0
습격+하+었+던,1,1,100.0
찍어내리+었+다,1,0,0.0
둘러싸+ㅆ+던,1,1,100.0
꽂+ㄴ,1,0,0.0
하+어+오+고,1,1,100.0
지르+어+대+는,1,1,100.0
제패+하+ㄴ,1,1,100.0
들이닥치+었+다,1,0,0.0
살해+하+ㄴ,1,1,100.0
은폐+하+려는,1,1,100.0
처치+하+어,1,1,100.0
갚+ㄴ,1,0,0.0
입+었+던,1,1,100.0
끼+었+다,1,0,0.0
노리+고,1,1,100.0
가로막+ㄴ,1,1,100.0
들이대+ㅆ+다,1,1,100.0
안내+하+어,1,1,100.0
들+어야,1,1,100.0
트+었+다,1,1,100.0
난사+하+어,1,1,100.0
끊+었+던,1,1,100.0
감추+었+다,1,1,100.0
추적+하+고,1,0,0.0
쌓아올리+ㄴ,1,0,0.0
쏘+ㄹ,1,1,100.0
지새우+는,1,1,100.0
요새화+하+ㄴ다,1,1,100.0
요새화+하+기,1,1,100.0
난사+하+어+대+는,1,1,100.0
난사+하+어+대+기,1,1,100.0
들이대+ㄴ,1,1,100.0
변호+하+려는,1,1,100.0
둘러싸+ㅆ+다,1,1,100.0
불러내+ㄴ,1,1,100.0
불러내+ㅆ+ㄹ,1,1,100.0
보+아,1,0,0.0
분쇄+하+어,1,0,0.0
언급+하+지,1,1,100.0
휘어잡+던,1,1,100.0
괴멸+시키+는,1,1,100.0
떨치+었+던,1,1,100.0
무력+진압+하+는,1,1,100.0
파견+하+는,1,0,0.0
아끼+지,1,1,100.0
꼽+아야,1,0,0.0
석권+하+ㄴ,1,1,100.0
맡기+고,1,0,0.0
붙잡+지,1,1,100.0
빠지+어+나가+ㅆ+다,1,1,100.0
내뻗+는,1,0,0.0
바로잡+았+다,1,1,100.0
굳히+어+가+던,1,1,100.0
튀기+는,1,1,100.0
손보+는,1,0,0.0
쓰+었+던,1,0,0.0
앞두+ㄴ,1,1,100.0
휘둘르+어+대+ㅆ+다,1,1,100.0
부르짖+었+다,1,1,100.0
거꾸러뜨리+었+다,1,1,100.0
좌우+하+었+던,1,1,100.0
침묵+시키+는,1,1,100.0
좌우+하+었+다,1,1,100.0
넣+기,1,1,100.0
찾+자는,1,1,100.0
살해+하+기,1,1,100.0
배신+하+ㄴ,1,1,100.0
뒤엎+었+다,1,1,100.0
인식+하+었+ㄹ,1,1,100.0
누리+어+오+았+던,1,1,100.0
잡아들이+었+다,1,0,0.0
따르+ㄴ다+고,1,1,100.0
동일시+하+는,1,0,0.0
본받+으려,1,0,0.0
해소+하+ㄹ,1,1,100.0
헤이+지,1,0,0.0
건너+던,1,1,100.0
모르+았+소,1,0,0.0
위안+하+고,1,1,100.0
관용+하+고,1,1,100.0
잡+ㄹ,1,1,100.0
제한+하+고,1,0,0.0
사양+하+는,1,1,100.0
전하+기,1,1,100.0
빠뜨리+지,1,1,100.0
빌+오,1,1,100.0
감+았+소,1,1,100.0
휘감+ㄴ,1,1,100.0
먹+었+소,1,1,100.0
감당+하+고,1,0,0.0
만나+ㅆ+소,1,1,100.0
심+었+소,1,0,0.0
지우+어+버리+다,1,1,100.0
느끼+었+소,1,0,0.0
발휘+하+는지,1,0,0.0
대단+하+ㄴ,1,1,100.0
흐르+어+가+ㅆ+소,1,0,0.0
가지+었+소,1,1,100.0
용서+하+ㄹ,1,1,100.0
훼손당+하+ㄴ,1,1,100.0
엮+는,1,0,0.0
견디+어+내+ㄹ,1,0,0.0
알+아+주+기,1,1,100.0
빼앗+아+가+곤,1,1,100.0
소망+하+오,1,0,0.0
견디+ㄹ,1,0,0.0
유예+하+고,1,1,100.0
위로받+고,1,0,0.0
얻+곤,1,1,100.0
기억+하+오,1,1,100.0
읽+었+소,1,1,100.0
깨+곤,1,1,100.0
듣+었+소,1,1,100.0
작성+하+는,1,1,100.0
기록+하+ㄴ다는,1,1,100.0
반출+하+어,1,0,0.0
반영+하+ㄴ다,1,1,100.0
넘어서+려는,1,0,0.0
담+아+내+는,1,0,0.0
던지+었+던,1,0,0.0
앉+아,1,0,0.0
들이+어+오+고,1,0,0.0
맴돌+곤,1,0,0.0
겪+고+있+다,1,1,100.0
막+아+주+ㄹ,1,1,100.0
대+고+있+다,1,0,0.0
하+고+있+다,1,1,100.0
일신+하+었+다,1,1,100.0
세우+었+던,1,1,100.0
씻+었+다,1,1,100.0
느끼+오,1,0,0.0
나오+ㄹ,1,1,100.0
실감+하+오,1,1,100.0
만나+아+보+지,1,1,100.0
독점+하+고,1,1,100.0
양보+하+지,1,1,100.0
살+아+가+ㄹ,1,0,0.0
부탁+하+오,1,0,0.0
붙잡+았+소,1,1,100.0
고갈+시키+ㄹ,1,1,100.0
소모+하+지,1,0,0.0
재충전+하+ㄹ,1,1,100.0
선고받+ㄹ,1,1,100.0
배웅+하+었+소,1,1,100.0
전달받+았+소,1,1,100.0
잊+지+말+오,1,1,100.0
듣+고,1,1,100.0
되찾+곤,1,1,100.0
바꾸+어+주+ㄹ,1,0,0.0
단순명쾌+하+ㄴ,1,1,100.0
안아주+고,1,1,100.0
자극+하+ㄴ다,1,0,0.0
독점+하+어야,1,1,100.0
보호+하+었+다,1,0,0.0
지속+하+고,1,1,100.0
소통+하+고,1,1,100.0
의심+하+고,1,1,100.0
창출+하+게,1,1,100.0
붓+ㄴ,1,1,100.0
당하+어+내+ㄹ,1,1,100.0
세우+어+나가+ㅆ+다,1,1,100.0
덮+기,1,1,100.0
탄생+하+었+다,1,0,0.0
안기+어+주+었+ㄹ,1,1,100.0
저장+하+기,1,1,100.0
개방+하+는,1,0,0.0
개간+하+ㄹ,1,0,0.0
시작+되+었+다,1,0,0.0
채집+하+는,1,0,0.0
시험+하+ㄴ,1,0,0.0
물려+어+주+었+다,1,1,100.0
괴롭히+었+다,1,1,100.0
피+었+다,1,1,100.0
포착+하+ㄴ,1,1,100.0
통일+하+ㄴ,1,1,100.0
배우+었+다,1,1,100.0
잉태+하+었+다,1,1,100.0
위압+하+어,1,1,100.0
게을리하+지,1,1,100.0
느끼+어야,1,1,100.0
인정+받+았+다,1,1,100.0
판단+하+었+다,1,1,100.0
마감+하+었+다,1,1,100.0
저주+이+라+고,1,0,0.0
유지+하+어+오+ㄴ,1,1,100.0
지나+던,1,1,100.0
제공+하+었+던,1,1,100.0
변화+시키+었+던,1,0,0.0
달리+었+다,1,1,100.0
드러내+ㅆ+다,1,1,100.0
막+아+주+는,1,1,100.0
전복+하+는,1,1,100.0
침울+하+게,1,1,100.0
보내+ㅆ+소,1,1,100.0
기억+하+ㄹ,1,1,100.0
보내+오,1,1,100.0
꽃피우+어,1,1,100.0
피우+어+내+ㄴ,1,1,100.0
이기+ㄴ,1,1,100.0
넘어서+ㅆ+ㄹ까,1,1,100.0
파고들+어+가+던,1,1,100.0
품+었+던,1,1,100.0
잃+어+버리+었+던,1,1,100.0
참+ㄹ,1,1,100.0
되새김질+하+는,1,1,100.0
날+들+이+요,1,0,0.0
뿌리치+는,1,0,0.0
멈추+는,1,1,100.0
확인받+기,1,0,0.0
뒤흔들+던,1,0,0.0
무력+하+게,1,1,100.0
하+어+버리+ㄴ,1,1,100.0
응시+하+오,1,0,0.0
